Year,Make,Model,Color,Trans,4x4,Top,Odometer,Price
2017.0,FORD,F150 XLT,RED,A,4X4,HT,11843.0,32000.0
2018.0,FORD,F150 XLT,WHITE,A,4X4,HT,16293.0,32250.0
2018.0,FORD,F150 XLT,GREY,A,4X4,HT,16570.0,30900.0
2013.0,FORD,F150 STX,RED,O,4X4,HT,86260.0,12400.0
2020.0,FORD,F150 XLT,RED,A,4X4,HT,5466.0,36500.0
2017.0,FORD,F250 K/R,WHITE,A,4X4,PN,101213.0,49500.0
2019.0,FORD,F250 XL,WHITE,A,4X4,HT,4258.0,38900.0
2017.0,FORD,MUST GT,WHITE,6,4X2,HT,51001.0,26000.0
2018.0,FORD,MUST GT PRM,ORANGE,6,4X2,HT,25927.0,32000.0
2017.0,FORD,MUST ECO,RED,6,4X2,HT,20338.0,20900.0
2016.0,FORD,TAUR SE,GREY,A,4X2,HT,28538.0,11600.0
2015.0,FORD,TAUR SEL,BLUE,A,4X2,HT,130822.0,5900.0
2017.0,FORD,TAUR SEL,SILVER,A,4X2,HT,47249.0,13200.0
2017.0,FORD,TAUR SEL,SILVER,A,4X2,SR,52995.0,14700.0
2017.0,FORD,TRANSIT XL,WHITE,A,4X2,HT,86212.0,11700.0
2016.0,FORD,TRANSIT XLT,WHITE,A,4X2,HT,79514.0,12900.0
2016.0,FORD,TRANSIT XLT,WHITE,A,4X2,HT,117735.0,8300.0
2016.0,FORD,TRANSIT XLT,WHITE,A,4X2,HT,79948.0,11400.0
2017.0,FORD,TRANSIT XLT,WHITE,A,4X2,HT,94869.0,10800.0
2016.0,FORD,T350 CARGO,WHITE,A,4X2,HT,88550.0,16300.0
2017.0,FORD,F350 SRW LAR,WHITE,A,4X4,PN,21983.0,58400.0
2017.0,FORD,F350 SRW XLT,WHITE,A,4X4,HT,87472.0,40000.0
2018.0,FORD,F350 SRW XLT,WHITE,A,4X4,HT,27106.0,36200.0
2018.0,GENESIS,G80 3.8L,WHITE,A,AWD,SR,37782.0,29300.0
2017.0,GENESIS,G80 3.8L AWD,BLACK,A,AWD,HT,38972.0,24800.0
2017.0,GENESIS,G80 3.8L AWD,BLACK,A,AWD,HT,48264.0,23100.0
2018.0,GMC,CANY DENAL,BLACK,O,4X4,HT,35659.0,31900.0
2017.0,GMC,3500 DEN,WHITE,A,4X4,SR,52137.0,43200.0
2018.0,GMC,3500 DEN,WHITE,A,4X4,HT,35771.0,53800.0
2020.0,GMC,TERAIN SLT,GRAY,A,AWD,HT,35597.0,20300.0
2012.0,GMC TRUCK,ACADIA SLT2,BLUE,A,AWD,HT,59720.0,12000.0
2018.0,GMC TRUCK,1500,GREY,A,4X4,HT,26538.0,27250.0
2018.0,GMC TRUCK,1500 SLE,BLACK,A,4X4,HT,65016.0,27250.0
2019.0,GMC TRUCK,1500,BLACK,A,4X4,HT,2183.0,41800.0
2014.0,GMC TRUCK,1500 DEN,BLACK,A,4X4,SR,86961.0,29100.0
2014.0,GMC TRUCK,3500 SLE,WHITE,A,4X4,HT,54882.0,35500.0
2015.0,GMC TRUCK,1500 SLE,BLACK,A,4X4,HT,58150.0,31400.0
2014.0,GMC TRUCK,1500 SLE,SILVER,A,4X4,HT,86082.0,25500.0
2015.0,GMC TRUCK,1500 SLE,BROWN,A,4X4,HT,58603.0,27800.0
2019.0,GMC TRUCK,1500 SLE,SILVER,A,4X4,HT,36141.0,44000.0
2017.0,GMC TRUCK,1500 SLT,BLACK,A,4X4,HT,41549.0,38900.0
2019.0,GMC TRUCK,TERAIN SLT,WHITE,A,4X2,HT,40041.0,16200.0
2020.0,HONDA,ACCOR EX 1.5,GREY,A,4X2,SR,4780.0,23600.0
2018.0,HONDA,ACCOR EX-L,GREY,A,4X2,SR,10423.0,23700.0
2018.0,HONDA,ACCOR EX-L,BLACK,A,4X2,SR,15939.0,24100.0
2018.0,HONDA,ACCOR LX,BLACK,A,4X2,HT,87406.0,13000.0
2020.0,HONDA,ACCOR LX 1.5,TAN,A,4X2,HT,19096.0,19900.0
2019.0,HONDA,ACCOR SPT1.5,BLACK,A,4X2,HT,1.0,6800.0
2017.0,HONDA,ACCOR EXL HY,GREY,A,4X2,SR,29906.0,17100.0
2016.0,HONDA,ACCOR LX,WHITE,A,4X2,HT,54560.0,13900.0
2016.0,HONDA,ACCOR LX,WHITE,A,4X2,HT,53403.0,12200.0
2017.0,HONDA,ACCOR LX,GREY,A,4X2,HT,32983.0,13500.0
2017.0,HONDA,CIVIC EX,BLACK,A,4X2,SR,21041.0,15000.0
2018.0,HONDA,CIVIC EX,SILVER,A,4X2,HT,19532.0,15000.0
2018.0,HONDA,CIVIC EX,BLACK,A,4X2,SR,47483.0,12800.0
2018.0,HONDA,CIVIC EX,WHITE,A,4X2,SR,19915.0,17000.0
2014.0,HONDA,CIVIC LX,BLACK,A,4X2,HT,76249.0,6200.0
2017.0,HONDA,CIVIC LX,GREY,A,4X2,HT,19967.0,12900.0
2017.0,HONDA,CIVIC LX,BLUE,A,4X2,HT,24559.0,12900.0
2018.0,HONDA,CIVIC LX,WHITE,A,4X2,HT,18138.0,16500.0
2018.0,HONDA,CIVIC LX,WHITE,A,4X2,HT,39353.0,14900.0
2019.0,HONDA,CIVIC LX,GREY,A,4X2,HT,13141.0,17100.0
2019.0,HONDA,CIVIC LX,GREY,A,4X2,HT,25385.0,16300.0
2019.0,HONDA,CIVIC LX,BLACK,A,4X2,HT,15908.0,17300.0
2020.0,HONDA,CIVIC LX,SILVER,A,4X2,HT,80.0,18200.0
2017.0,HONDA,CIVIC SPT,RED,A,4X2,HT,45447.0,16200.0
2019.0,HONDA,CIVIC SPT,GREY,A,4X2,HT,3362.0,20200.0
2019.0,HONDA,CIVIC SPT,BLUE,A,4X2,HT,20595.0,19100.0
2018.0,HONDA,CIVIC SI,WHITE,6,4X2,SR,58346.0,14500.0
2016.0,HONDA,CR-V SE,SILVER,A,AWD,HT,52801.0,13000.0
2017.0,HONDA,CR-V EX-L,WHITE,A,AWD,SR,20763.0,24100.0
2018.0,HONDA,CR-V EX-L,RED,A,AWD,SR,13591.0,26000.0
2018.0,HONDA,CR-V LX,WHITE,A,AWD,HT,20287.0,21300.0
2013.0,HONDA,CR-V EX-L,WHITE,A,4X2,SR,100855.0,9800.0
2018.0,HONDA,FIT LX,WHITE,A,4X2,HT,1406.0,11600.0
2018.0,HONDA,HR-V EX,PUPRLE,A,AWD,SR,10231.0,19100.0
2019.0,HONDA,HR-V EX,BLACK,A,AWD,SR,10071.0,21100.0
2017.0,HONDA,HR-V EX-L,BLACK,A,AWD,SR,29010.0,18400.0
2019.0,HONDA,ODYSY EX,RED,A,4X2,HT,7598.0,28000.0
2015.0,HONDA,ODYSY EX-L,BLACK,A,4X2,SR,90140.0,10200.0
2016.0,HONDA,ODYSY EX-L,GREY,A,4X2,SR,76262.0,14700.0
2018.0,HONDA,ODYSY EX-L,WHITE,A,4X2,SR,39443.0,25800.0
2016.0,HONDA,PILOT EX,BLACK,A,AWD,HT,132531.0,12200.0
2019.0,HONDA,PILOT EX-L,SILVER,A,AWD,SR,19206.0,31900.0
2013.0,HONDA,PILOT EX-L,WHITE,A,4X4,SR,114939.0,10300.0
2015.0,HONDA,PILOT EX-L,BLUE,A,4X4,SR,91513.0,16600.0
2012.0,HONDA,PILOT TRG,WHITE,A,4X4,SR,101068.0,13000.0
2016.0,HYUNDAI,ACCEN GL,WHITE,A,4X2,HT,88654.0,6000.0
2016.0,HYUNDAI,ACCEN SE,SILVER,A,4X2,HT,96755.0,4300.0
2017.0,HYUNDAI,ACCEN SE,WHITE,A,4X2,HT,49463.0,6800.0
2013.0,HYUNDAI,ELAN GLS,BROWN,A,4X2,HT,71626.0,5100.0
2017.0,HYUNDAI,ELAN LTD,BLACK,A,4X2,HT,60099.0,10800.0
2017.0,HYUNDAI,ELAN LTD,BLUE,A,4X2,HT,17170.0,14500.0
2017.0,HYUNDAI,ELAN LTD,GREY,A,4X2,HT,23699.0,14500.0
2017.0,HYUNDAI,ELAN LTD,GREY,A,4X2,SR,23142.0,14200.0
2015.0,HYUNDAI,ELAN SE,WHITE,A,4X2,HT,106353.0,3800.0
2015.0,HYUNDAI,ELAN SE,GREY,A,4X2,HT,47320.0,6900.0
2017.0,HYUNDAI,ELAN SE,GREY,A,4X2,HT,37280.0,10500.0
2017.0,HYUNDAI,ELAN SE,RED,A,4X2,HT,25273.0,8500.0
2017.0,HYUNDAI,ELAN SE,GREY,A,4X2,HT,40728.0,10800.0
2017.0,HYUNDAI,ELAN SE,SILVER,A,4X2,HT,37762.0,11900.0
2017.0,HYUNDAI,ELAN SE,BLUE,A,4X2,HT,47427.0,9800.0
2017.0,HYUNDAI,ELAN SE,BLACK,A,4X2,HT,57440.0,10800.0
2017.0,HYUNDAI,ELAN SE,WHITE,A,4X2,HT,25787.0,11800.0
2017.0,HYUNDAI,ELAN SE,RED,A,4X2,HT,37494.0,11800.0
2017.0,HYUNDAI,ELAN SE,SILVER,A,4X2,HT,23717.0,11500.0
2018.0,HYUNDAI,ELAN SE,SILVER,A,4X2,HT,25680.0,6700.0
2018.0,HYUNDAI,ELAN SE,GREY,A,4X2,HT,33088.0,11900.0
2018.0,HYUNDAI,ELAN SE,WHITE,A,4X2,HT,24281.0,12600.0
2018.0,HYUNDAI,ELAN SE,BLACK,A,4X2,HT,28597.0,12400.0
2018.0,HYUNDAI,ELAN SEL,BLUE,A,4X2,HT,44118.0,9200.0
2018.0,HYUNDAI,ELAN SEL,BLACK,A,4X2,HT,48728.0,10900.0
2018.0,HYUNDAI,ELAN SEL,RED,A,4X2,HT,52665.0,10300.0
2017.0,HYUNDAI,ELAN VALUE,TAN,A,4X2,SR,7065.0,13700.0
2017.0,HYUNDAI,ELAN VALUE,BLUE,A,4X2,SR,39554.0,11700.0
2020.0,HYUNDAI,ELAN VALUE,RED,A,4X2,SR,3913.0,16700.0
2015.0,HYUNDAI,ELAN GT,BLUE,A,4X2,HT,81732.0,3700.0
2015.0,HYUNDAI,SANTA LTD,BLACK,A,AWD,PN,102840.0,12100.0
2017.0,HYUNDAI,SANTA SE,BLUE,A,AWD,HT,35917.0,16000.0
2019.0,HYUNDAI,SANTA SE,GREY,A,4X2,HT,24606.0,17400.0
2017.0,HYUNDAI,SANTA SP 2.4,RED,A,AWD,HT,85850.0,12500.0
2017.0,HYUNDAI,SANTA SP 2.4,BLACK,A,AWD,HT,33643.0,16200.0
2017.0,HYUNDAI,SANTA SP 2.4,WHITE,A,AWD,HT,23877.0,17600.0
2017.0,HYUNDAI,SANTA SP 2.4,BLACK,A,AWD,HT,20426.0,18500.0
2017.0,HYUNDAI,SANTA SP 2.4,BLACK,A,AWD,HT,37575.0,16100.0
2018.0,HYUNDAI,SANTA SP 2.4,BLACK,A,AWD,HT,32427.0,17900.0
2017.0,HYUNDAI,SANTA SP 2.4,WHITE,A,4X2,HT,49299.0,15000.0
2012.0,HYUNDAI,SONAT GLS,GRAY,A,4X2,HT,135931.0,4000.0
2013.0,HYUNDAI,SONAT GLS,GREY,A,4X2,HT,122069.0,3800.0
2018.0,HYUNDAI,SONAT 2.4LTD,GREY,A,4X2,SR,30093.0,17500.0
2017.0,HYUNDAI,SONAT 2.4 SE,RED,A,4X2,HT,31029.0,13500.0
2017.0,HYUNDAI,SONAT 2.4 SE,BLACK,A,4X2,HT,18451.0,15100.0
2017.0,HYUNDAI,SONAT SE HY,GREY,A,4X2,HT,74116.0,8200.0
2018.0,HYUNDAI,SONAT 2.4 SE,BLACK,A,4X2,HT,32437.0,14400.0
2018.0,HYUNDAI,SONAT 2.4 SE,GREY,A,4X2,HT,44241.0,12600.0
2019.0,HYUNDAI,SONAT 2.4SEL,BLACK,A,4X2,HT,15244.0,17000.0
2017.0,HYUNDAI,SONAT 2.0SPT,GREY,A,4X2,HT,50629.0,14300.0
2018.0,HYUNDAI,SONAT 2.4SPT,WHITE,A,4X2,SR,25170.0,16100.0
2015.0,HYUNDAI,SONAT SE,RED,A,4X2,HT,82738.0,5900.0
2016.0,HYUNDAI,SONAT 2.4SPT,WHITE,A,4X2,SR,52021.0,11600.0
2016.0,HYUNDAI,TUCSON ECO,BLACK,A,AWD,HT,25971.0,15400.0
2014.0,HYUNDAI,TUCSON SE,SILVER,A,AWD,HT,85104.0,10300.0
2019.0,HYUNDAI,TUCSON SE,BLUE,A,AWD,HT,1383.0,19600.0
2019.0,HYUNDAI,TUCSON SE,SILVER,A,AWD,HT,3558.0,19600.0
2019.0,HYUNDAI,TUCSON SE,BLUE,A,AWD,HT,787.0,20400.0
2017.0,HYUNDAI,TUCSON SE +,WHITE,A,AWD,HT,40186.0,16400.0
2017.0,HYUNDAI,TUCSON SE +,BLUE,A,AWD,HT,41048.0,17300.0
2018.0,HYUNDAI,TUCSON SEL+,WHITE,A,AWD,HT,27314.0,18900.0
2017.0,HYUNDAI,TUCSON NIGHT,GREY,A,4X2,PN,22821.0,17600.0
2017.0,HYUNDAI,TUCSON SE,SILVER,A,4X2,HT,18295.0,14900.0
2017.0,HYUNDAI,TUCSON SE,BLUE,A,4X2,HT,55005.0,12100.0
2018.0,HYUNDAI,TUCSON SEL+,BLACK,A,4X2,HT,39731.0,15500.0
2016.0,HYUNDAI,TUCSON SPT,SILVER,A,4X2,HT,46467.0,14300.0
2017.0,INFINITI,QX50,SILVER,A,AWD,SR,29969.0,19800.0
2017.0,INFINITI,QX50,GREY,A,AWD,SR,27793.0,23000.0
2011.0,INFINITI,QX56 8-PASS,BLACK,O,4X4,SR,106625.0,15800.0
2015.0,INFINITI,QX60,GREY,A,AWD,SR,133517.0,11100.0
2017.0,INFINITI,QX60,GRAY,A,AWD,SR,36248.0,24300.0
2017.0,INFINITI,QX60,BLACK,A,AWD,SR,33746.0,25700.0
2017.0,INFINITI,QX60,GREY,A,AWD,SR,55292.0,22500.0
2017.0,INFINITI,QX60,SILVER,A,AWD,SR,37359.0,25600.0
2017.0,INFINITI,QX60,WHITE,A,AWD,SR,37947.0,26400.0
2017.0,INFINITI,QX60,GREY,A,AWD,SR,44738.0,24000.0
2017.0,INFINITI,QX60,BLUE,A,AWD,SR,30166.0,21900.0
2014.0,INFINITI,QX60,WHITE,A,4X2,SR,105497.0,12700.0
2017.0,INFINITI,QX80,BLACK,A,AWD,SR,49718.0,36000.0
2016.0,INFINITI,QX80,WHITE,A,AWD,SR,110911.0,24800.0
2017.0,INFINITI,Q50 PRM,BLACK,A,AWD,SR,18511.0,23400.0
2017.0,INFINITI,Q50 PRM,WHITE,A,AWD,SR,21560.0,24300.0
2017.0,INFINITI,Q50 PRM,WHITE,A,AWD,SR,20334.0,24100.0
2017.0,INFINITI,Q50 PRM,GREY,A,AWD,SR,24055.0,23900.0
2017.0,INFINITI,Q50 PRM,BLACK,A,AWD,SR,35361.0,21800.0
2017.0,INFINITI,Q50 PRM,WHITE,A,AWD,SR,32210.0,23900.0
2017.0,INFINITI,Q50 SIGNAT,BLACK,A,AWD,SR,20108.0,21800.0
2017.0,INFINITI,Q50 SIGNAT,WHITE,A,AWD,SR,34030.0,20700.0
2017.0,INFINITI,Q50 SIGNAT,WHITE,A,AWD,SR,37654.0,22400.0
2017.0,INFINITI,Q50 SIGNAT,GREY,A,AWD,SR,34049.0,21100.0
2017.0,INFINITI,Q50 SIGNAT,WHITE,A,AWD,SR,21900.0,20500.0
2017.0,INFINITI,Q50 SIGNAT,GREY,A,AWD,SR,43292.0,20600.0
2018.0,INFINITI,Q50 LUXE,GREY,A,AWD,SR,25097.0,22900.0
2017.0,INFINITI,Q50 SPT,BLUE,A,AWD,SR,30921.0,25400.0
2017.0,INFINITI,Q50 SPT,GREY,A,AWD,SR,52380.0,22600.0
2017.0,INFINITI,Q60 RED SPT,GREY,A,AWD,SR,31485.0,32000.0
2017.0,INFINITI,Q60 SPT,BLACK,A,AWD,SR,20495.0,32300.0
2015.0,JEEP,CHER LTD,RED,A,4X4,SR,61120.0,15400.0
2019.0,JEEP,CHER LTD,GREY,A,4X4,PN,19954.0,25300.0
2014.0,JEEP,CHER TRLHWK,RED,A,4X4,HT,76055.0,12200.0
2019.0,JEEP,CHER TRLHWK,BLACK,A,4X4,HT,31990.0,24000.0
2019.0,JEEP,CHER TRLHWK,RED,A,4X4,HT,20953.0,24900.0
2019.0,JEEP,CHER TRLHWK,RED,A,4X4,HT,5723.0,27000.0
2019.0,JEEP,CHER TRLHWK,GREY,A,4X4,HT,12013.0,26000.0
2017.0,JEEP,CHER LTD,BLACK,A,4X4,PN,32544.0,20900.0
2019.0,JEEP,COMP SPT,SILVER,A,4X2,HT,22238.0,15700.0
2017.0,JEEP,COMP LTTD,GREY,A,4X2,HT,28050.0,15000.0
2017.0,JEEP,COMP LTTD,SILVER,A,4X2,HT,23131.0,13200.0
2017.0,JEEP,COMP LTTD,RED,A,4X2,HT,17344.0,16600.0
2014.0,JEEP,COMP SPT,GREY,A,4X2,HT,82809.0,8700.0
2018.0,JEEP,COMPASS 4X4,GRAY,A,4X4,HT,19973.0,21500.0
2018.0,JEEP,COMP ALT,BLACK,A,4X4,SR,22327.0,18500.0
2018.0,JEEP,COMP LAT,WHITE,A,4X4,HT,17852.0,18200.0
2018.0,JEEP,COMP LAT,GREY,A,4X4,HT,10008.0,18900.0
2018.0,JEEP,COMP LAT,SILVER,A,4X4,PN,20047.0,16500.0
2018.0,JEEP,COMP LAT,BLACK,A,4X4,HT,27644.0,16900.0
2018.0,JEEP,COMP LTD,SILVER,A,4X4,HT,15148.0,20100.0
2018.0,JEEP,COMP LTD,GREY,A,4X4,HT,25809.0,18600.0
2018.0,JEEP,COMP LTD,WHITE,A,4X4,HT,20826.0,20400.0
2018.0,JEEP,COMP LTD,GREY,A,4X4,HT,19703.0,19000.0
2018.0,JEEP,COMP LTD,WHITE,A,4X4,PN,35506.0,18500.0
2018.0,JEEP,COMP LTD,BLACK,A,4X4,HT,20252.0,19100.0
2018.0,JEEP,COMP LTD,WHITE,A,4X4,HT,15882.0,20600.0
2018.0,JEEP,COMP LTD,BLUE,A,4X4,PN,15114.0,19900.0
2019.0,JEEP,COMP TRLHWK,SILVER,A,4X4,HT,29483.0,17100.0
2017.0,JEEP,COMP HGH ALT,WHITE,A,4X4,SR,23190.0,14300.0
2011.0,JEEP,COMP LTTD,GREY,A,4X4,HT,132386.0,4100.0
2017.0,JEEP,COMP LTTD,BLUE,A,4X4,HT,23569.0,16600.0
2017.0,JEEP,COMP LTTD,RED,A,4X4,PN,43303.0,16400.0
2017.0,JEEP,COMP LTTD,WHITE,A,4X4,HT,19504.0,17200.0
2017.0,JEEP,COMP LTTD,BLUE,A,4X4,PN,15134.0,19300.0
2017.0,JEEP,COMP LTTD,SILVER,A,4X4,HT,39186.0,16200.0
2017.0,JEEP,COMP LTTD,SILVER,A,4X4,HT,27427.0,16900.0
2017.0,JEEP,COMP LTD,SILVER,A,4X4,SR,39949.0,18100.0
2017.0,JEEP,COMP LTD,GREY,A,4X4,SR,29931.0,19900.0
2017.0,JEEP,COMP TRLHWK,RED,A,4X4,SR,19365.0,20800.0
2017.0,JEEP,COMP TRLHWK,BLACK,A,4X4,PN,39587.0,18300.0
2017.0,JEEP,G CHER ALT,GREY,A,4X4,HT,24718.0,27700.0
2017.0,JEEP,G CHER ALT,BLACK,A,4X4,SR,29789.0,28100.0
2017.0,JEEP,G CHER LAR,WHITE,A,4X4,HT,19656.0,24100.0
2017.0,JEEP,G CHER LAR,BLACK,A,4X4,HT,25097.0,22900.0
2018.0,JEEP,G CHER LAR,BLACK,A,4X4,HT,29063.0,25100.0
2019.0,JEEP,G CHER LAR,SILVER,A,4X4,HT,18387.0,27500.0
2020.0,JEEP,G CHER LAR,WHITE,A,4X4,HT,13157.0,25400.0
2017.0,JEEP,G CHER LTD,BROWN,A,4X4,SR,21041.0,26700.0
2017.0,JEEP,G CHER LTD,BLUE,A,4X4,SR,16794.0,27700.0
2017.0,JEEP,G CHER LTD,BLACK,A,4X4,SR,53130.0,22800.0
2017.0,JEEP,G CHER LTD,BLACK,A,4X4,SR,23315.0,27300.0
2017.0,JEEP,G CHER LTD,WHITE,A,4X4,SR,35848.0,27100.0
2018.0,JEEP,G CHER LTD,BLACK,A,4X4,HT,28381.0,27500.0
2019.0,JEEP,G CHER LTD,GRAY,A,4X4,HT,33006.0,27000.0
2019.0,JEEP,G CHER LTD,BLACK,A,4X4,HT,31809.0,17500.0
2017.0,JEEP,G CHER OVL,BROWN,A,4X4,SR,21394.0,30300.0
2017.0,JEEP,G CHER SUM,BLACK,A,4X4,SR,20617.0,34500.0
2017.0,JEEP,G CHER SUM,WHITE,A,4X4,PN,34456.0,32200.0
2017.0,JEEP,PATR HGH ALT,RED,A,4X2,SR,31553.0,12600.0
2014.0,JEEP,PATR LTTD,GREY,A,4X2,SR,88669.0,4300.0
2017.0,JEEP,PATR HGH ALT,SILVER,A,4X4,SR,35740.0,15600.0
2014.0,JEEP,PATR LTTD,WHITE,A,4X4,SR,86499.0,9000.0
2016.0,JEEP,PATR SPT,SILVER,A,4X4,HT,110622.0,6600.0
2019.0,JEEP,RENEG ALT,BLACK,A,4X4,HT,4097.0,20100.0
2017.0,JEEP,RENEG LTTD,WHITE,A,4X4,HT,29255.0,15900.0
2018.0,JEEP,RENEG LAT,BLACK,A,4X4,HT,32355.0,16000.0
2012.0,JEEP,WRANG UN RUB,WHITE,6,4X4,HC,72374.0,23500.0
2012.0,JEEP,WRANG UN RUB,BLACK,A,4X4,HC,54771.0,24800.0
2017.0,JEEP,WRANG SAH,GRAY,A,4X4,HC,50022.0,31750.0
2019.0,JEEP,WRANG SAH,GREY,A,4X4,HC,27024.0,37500.0
2016.0,KIA,FORTE EX,GREY,A,4X2,HT,100787.0,2700.0
2020.0,KIA,FORTE GT-LIN,GREY,A,4X2,SR,10219.0,14200.0
2017.0,KIA,FORTE LX,BLACK,A,4X2,HT,26723.0,11500.0
2017.0,KIA,FORTE LX,GREY,A,4X2,HT,29593.0,11600.0
2017.0,KIA,FORTE LX,BLACK,A,4X2,HT,31057.0,10200.0
2017.0,KIA,FORTE LX,BLACK,A,4X2,HT,26232.0,11600.0
2017.0,KIA,FORTE LX,GREY,A,4X2,HT,12347.0,11900.0
2017.0,KIA,FORTE LX,WHITE,A,4X2,HT,51707.0,3600.0
2018.0,KIA,FORTE LX,RED,A,4X2,HT,11041.0,12700.0
2018.0,KIA,FORTE LX,BLUE,A,4X2,HT,24354.0,11900.0
2019.0,KIA,FORTE LXS,BLACK,A,4X2,HT,14237.0,13700.0
2017.0,KIA,FORTE S,RED,A,4X2,HT,9565.0,13600.0
2017.0,KIA,FORTE S,WHITE,A,4X2,HT,14333.0,13600.0
2017.0,KIA,NIRO LX HY,BLACK,A,4X2,HT,31468.0,13900.0
2019.0,KIA,NIRO LX HY,BLUE,A,4X2,HT,4467.0,17700.0
2012.0,KIA,OPTIM EX,SILVER,A,4X2,HT,61977.0,3700.0
2013.0,KIA,OPTIM EX,WHITE,A,4X2,PN,71890.0,2900.0
2012.0,KIA,OPTIM LX,SILVER,A,4X2,HT,120173.0,4500.0
2014.0,KIA,OPTIM LX,SILVER,A,4X2,HT,96320.0,7700.0
2015.0,KIA,OPTIM LX,TAN,A,4X2,HT,70930.0,8000.0
2016.0,KIA,OPTIM LX,PUPRLE,A,4X2,HT,69207.0,11300.0
2016.0,KIA,OPTIM LX,PUPRLE,A,4X2,HT,25923.0,12700.0
2016.0,KIA,OPTIM LX,WHITE,A,4X2,HT,18246.0,10600.0
2017.0,KIA,OPTIM LX,BLACK,A,4X2,SR,38115.0,11000.0
2017.0,KIA,OPTIM LX,GREY,A,4X2,HT,14027.0,14100.0
2017.0,KIA,OPTIM LX,BLACK,A,4X2,HT,32971.0,13800.0
2017.0,KIA,OPTIM LX,GREY,A,4X2,HT,21858.0,14200.0
2018.0,KIA,OPTIM LX 2.4,PURPLE,A,4X2,HT,50071.0,9200.0
2018.0,KIA,OPTIM LX 2.4,GREY,A,4X2,HT,39460.0,13100.0
2018.0,KIA,OPTIM LX 2.4,GREY,A,4X2,HT,22687.0,14000.0
2018.0,KIA,OPTIM LX 2.4,PUPRLE,A,4X2,HT,25814.0,14300.0
2018.0,KIA,OPTIM LX 2.4,BLACK,A,4X2,HT,40707.0,3800.0
2019.0,KIA,OPTIM LX,WHITE,A,4X2,HT,42434.0,12500.0
2020.0,KIA,OPTIM LX,GREY,A,4X2,HT,12735.0,16300.0
2020.0,KIA,OPTIM LX,SILVER,A,4X2,HT,35665.0,13900.0
2018.0,KIA,OPTIM S 2.4,GREY,A,4X2,SR,23878.0,14700.0
2019.0,KIA,OPTIM S,GREY,A,4X2,PN,1139.0,19100.0
2017.0,KIA,OPTIM SX LTD,BLACK,A,4X2,PN,24039.0,16400.0
2015.0,KIA,OPTIM SXL,WHITE,A,4X2,PN,27548.0,16400.0
2016.0,KIA,RIO LX,SILVER,6,4X2,HT,50433.0,3500.0
2019.0,KIA,RIO S,GREY,A,4X2,HT,42911.0,9900.0
2016.0,KIA,SEDON LX,GREY,A,4X2,HT,43772.0,10800.0
2011.0,KIA,SOREN EX,SILVER,A,AWD,PN,128368.0,5000.0
2017.0,KIA,SOREN EX,BLACK,A,AWD,SR,30035.0,22100.0
2016.0,KIA,SOREN LX,BLACK,A,AWD,HT,53013.0,15300.0
2018.0,KIA,SOREN LX,GREY,A,AWD,HT,31336.0,19700.0
2017.0,KIA,SOREN SXL,GREY,A,AWD,PN,27454.0,25000.0
2011.0,KIA,SOREN LX,SILVER,A,AWD,HT,89766.0,7300.0
2014.0,KIA,SOREN LX,SILVER,A,AWD,HT,80396.0,11500.0
2014.0,KIA,SOREN LX,MAROON,A,AWD,HT,126001.0,7300.0
2016.0,KIA,SOREN LX,BLACK,A,AWD,HT,42121.0,14300.0
2017.0,KIA,SOREN LX,GREY,A,AWD,HT,61020.0,13200.0
2017.0,KIA,SOREN LX,PUPRLE,A,AWD,HT,19796.0,17900.0
2017.0,KIA,SOREN LX,GREY,A,AWD,HT,23727.0,17600.0
2018.0,KIA,SOREN LX,GREY,A,AWD,HT,24614.0,19100.0
2019.0,KIA,SOREN LX,GREY,A,AWD,HT,13797.0,21400.0
2017.0,KIA,SOREN LX,WHITE,A,4X2,HT,39340.0,17100.0
2011.0,KIA,SOREN SX,BLACK,A,4X2,PN,104944.0,6900.0
2011.0,KIA,SOREN LX,MAROON,A,4X2,HT,103366.0,7300.0
2016.0,KIA,SOREN LX,WHITE,A,4X2,HT,47530.0,13600.0
2017.0,KIA,SOREN LX,GREY,A,4X2,HT,34047.0,15000.0
2017.0,KIA,SOREN LX,GREY,A,4X2,HT,17951.0,16300.0
2019.0,KIA,SOREN LX,BROWN,A,4X2,HT,12304.0,19900.0
2015.0,KIA,SOUL PLUS,GREEN,A,4X2,HT,100691.0,4200.0
2019.0,KIA,SOUL +,BLUE,A,4X2,HT,31859.0,12800.0
2019.0,KIA,SOUL +,BLACK,A,4X2,HT,44344.0,11200.0
2019.0,KIA,SOUL +,GREY,A,4X2,HT,42116.0,11300.0
2019.0,KIA,SOUL +,SILVER,A,4X2,HT,31110.0,7500.0
2014.0,KIA,SOUL,SILVER,A,4X2,HT,76878.0,3000.0
2017.0,KIA,SOUL,BLACK,A,4X2,HT,3713.0,13500.0
2017.0,KIA,SOUL,WHITE,A,4X2,HT,28615.0,12000.0
2017.0,KIA,SOUL,SILVER,A,4X2,HT,34608.0,11900.0
2014.0,KIA,SOUL,BROWN,A,4X2,PN,72996.0,9000.0
2015.0,KIA,SPORT EX,RED,A,AWD,SR,100282.0,10500.0
2015.0,KIA,SPORT LX,SILVER,A,AWD,HT,135053.0,3900.0
2017.0,KIA,SPORT LX,SILVER,A,AWD,HT,81689.0,11500.0
